Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Churn
Female,56,No,No,Yes,No,0,Yes,1,6,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,No
Female,47,No,No,Yes,No,0,Yes,1,38,Offer C,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.25,No
Male,64,No,No,No,No,0,No,0,18,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,No
Female,34,No,No,Yes,No,0,Yes,1,4,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,No
Male,32,No,No,Yes,No,0,Yes,1,27,Offer C,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.8,No
Male,44,No,No,No,Yes,1,No,0,41,No Offer,Yes,No,Yes,Cable,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,70.2,No
Male,29,Yes,No,Yes,Yes,1,Yes,1,50,No Offer,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,75.5,No
Male,24,Yes,No,Yes,Yes,1,Yes,1,72,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.35,No
Female,35,No,No,No,No,0,No,0,70,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,26.05,No
Male,37,No,No,Yes,Yes,2,Yes,1,44,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.6,No
Female,43,No,No,Yes,Yes,1,Yes,1,34,Offer C,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.1,No
Male,20,Yes,No,Yes,No,0,Yes,9,71,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.5,No
Female,42,No,No,No,No,0,No,0,64,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,110.5,No
Female,45,No,No,Yes,No,0,Yes,9,72,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.25,No
Female,38,No,No,Yes,No,0,Yes,3,23,No Offer,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.75,No
Male,19,Yes,No,Yes,Yes,3,Yes,10,52,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.2,No
Female,51,No,No,No,No,0,No,0,64,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.1,No
Male,39,No,No,No,No,0,No,0,24,Offer C,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,No
Male,39,No,No,Yes,No,0,No,0,2,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.45,No
Female,41,No,No,Yes,Yes,2,Yes,9,34,Offer C,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.75,No
Male,43,No,No,Yes,Yes,3,Yes,7,53,No Offer,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.75,No
Female,64,No,No,Yes,Yes,1,Yes,8,47,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,No
Male,22,Yes,No,No,Yes,1,No,0,72,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,No
Male,25,Yes,No,Yes,Yes,3,Yes,1,72,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,97.75,No
Female,45,No,No,No,No,0,No,0,7,No Offer,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,No
Female,59,No,No,Yes,No,0,Yes,10,71,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,No
Male,39,No,No,Yes,Yes,2,Yes,2,67,Offer A,No,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,50.9,No
Male,51,No,No,Yes,No,0,Yes,8,69,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,107.2,No
Male,33,No,No,No,No,0,No,0,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,113.4,No
Male,31,No,No,Yes,Yes,1,Yes,10,34,No Offer,No,No,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,40.55,No
Female,48,No,No,Yes,Yes,1,Yes,7,65,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.0,No
Female,60,No,No,No,No,0,No,0,70,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.95,No
Female,61,No,No,Yes,Yes,1,Yes,10,72,Offer A,No,No,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,53.8,No
Male,23,Yes,No,No,Yes,2,No,0,35,No Offer,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,72.1,No
Female,46,No,No,Yes,No,0,Yes,3,12,No Offer,Yes,Yes,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.85,No
Female,58,No,No,Yes,Yes,2,Yes,5,62,No Offer,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.75,No
Female,26,Yes,No,No,No,0,No,0,25,No Offer,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,76.15,No
Female,63,No,No,No,No,0,No,0,52,No Offer,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,39.1,No
Male,33,No,No,No,No,0,No,0,2,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,No
Female,58,No,No,Yes,Yes,3,Yes,10,56,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,No
Female,27,Yes,No,No,No,0,No,0,12,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,No
Female,20,Yes,No,Yes,No,0,Yes,7,47,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,26.9,No
Female,30,No,No,No,No,0,No,0,18,No Offer,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,50.0,No
Female,43,No,No,No,No,0,No,0,8,No Offer,Yes,No,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.0,No
Male,49,No,No,Yes,No,0,Yes,8,45,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.55,No
Male,35,No,No,No,No,0,No,0,3,No Offer,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.45,No
Female,22,Yes,No,No,No,0,No,0,38,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,No
Male,46,No,No,Yes,No,0,Yes,2,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.55,No
Female,43,No,No,Yes,Yes,2,Yes,4,71,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,99.0,No
Male,33,No,No,Yes,Yes,4,Yes,9,66,Offer A,No,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,50.55,No
Female,44,No,No,Yes,Yes,3,Yes,5,13,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.0,No
Female,52,No,No,Yes,Yes,3,Yes,1,65,No Offer,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,91.55,No
Male,19,Yes,No,Yes,Yes,3,Yes,2,15,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,No
Female,21,Yes,No,Yes,No,0,Yes,1,72,Offer A,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.85,No
Female,42,No,No,Yes,Yes,3,Yes,1,42,No Offer,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.4,No
Female,61,No,No,Yes,No,0,Yes,1,71,Offer A,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.0,No
Female,31,No,No,No,No,0,No,0,35,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,No
Female,38,No,No,Yes,Yes,2,Yes,1,53,No Offer,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,108.25,No
Male,41,No,No,No,No,0,No,0,48,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,No
Male,56,No,No,No,No,0,No,0,10,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.0,No
Female,62,No,No,No,Yes,2,No,0,12,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,No
Female,47,No,No,Yes,No,0,No,0,58,No Offer,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,65.25,No
Female,49,No,No,No,No,0,No,0,37,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,No
Female,21,Yes,No,Yes,Yes,2,Yes,1,44,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,No
Male,26,Yes,No,No,Yes,3,No,0,27,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,No
Female,52,No,No,No,No,0,No,0,8,No Offer,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.4,No
Female,37,No,No,Yes,Yes,3,Yes,1,57,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,No
Female,38,No,No,No,No,0,No,0,12,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.45,No
Female,57,No,No,Yes,Yes,2,Yes,1,62,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.3,No
Female,25,Yes,No,Yes,No,0,Yes,1,65,No Offer,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.65,No
Female,30,No,No,Yes,No,0,Yes,1,71,Offer A,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.45,No
Female,63,No,No,Yes,Yes,3,Yes,1,21,No Offer,Yes,No,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,58.85,No
Male,53,No,No,Yes,No,0,Yes,9,71,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.6,No
Female,56,No,No,No,No,0,No,0,7,No Offer,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.15,No
Female,23,Yes,No,No,No,0,No,0,72,Offer A,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,73.0,No
Female,53,No,No,No,No,0,No,0,1,No Offer,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.1,No
Female,61,No,No,Yes,Yes,2,Yes,6,72,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.65,No
Female,48,No,No,Yes,Yes,3,Yes,3,64,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.45,No
Female,56,No,No,No,No,0,No,0,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9,No
Female,33,No,No,No,No,0,No,0,29,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.55,No
Female,23,Yes,No,No,No,0,No,0,13,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.4,No
Female,23,Yes,No,No,No,0,No,0,31,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.35,No
Female,43,No,No,Yes,Yes,3,Yes,8,14,Offer D,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,80.45,No
Female,47,No,No,No,No,0,No,0,72,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.35,No
Male,47,No,No,Yes,Yes,1,No,0,25,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,No
Male,22,Yes,No,No,No,0,No,0,18,Offer D,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.35,No
Male,21,Yes,No,Yes,No,0,Yes,6,71,Offer A,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.1,No
Female,56,No,No,No,Yes,1,No,0,2,No Offer,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.55,No
Male,48,No,No,Yes,Yes,3,Yes,1,17,Offer D,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,66.7,No
Male,32,No,No,No,No,0,No,0,56,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.4,No
Female,31,No,No,Yes,No,0,Yes,7,60,Offer B,No,No,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,50.05,No
Female,60,No,No,No,No,0,No,0,33,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.7,No
Female,49,No,No,No,No,0,No,0,1,No Offer,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,83.4,No
Male,52,No,No,Yes,No,0,Yes,8,63,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Two Year,Yes,Credit Card,84.65,No
Female,63,No,No,No,No,0,No,0,55,Offer B,Yes,No,Yes,Cable,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,64.75,No
Female,35,No,No,Yes,No,0,Yes,8,65,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,100.15,No
Male,28,Yes,No,No,No,0,No,0,63,Offer B,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.25,No
Female,19,Yes,No,Yes,Yes,3,Yes,5,36,No Offer,No,No,Yes,Cable,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.65,No
Male,37,No,No,No,No,0,No,0,22,Offer D,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.95,No
Female,50,No,No,No,No,0,No,0,1,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.8,No
Male,55,No,No,No,No,0,No,0,56,Offer B,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.8,No
Female,40,No,No,No,No,0,No,0,2,Offer E,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.0,No
Male,48,No,No,No,No,0,No,0,35,No Offer,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.6,No
Female,44,No,No,Yes,No,0,Yes,5,64,Offer B,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.0,No
Female,44,No,No,No,No,0,No,0,15,Offer D,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.35,No
Male,23,Yes,No,No,No,0,No,0,1,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,55.55,No
Female,35,No,No,Yes,Yes,3,Yes,9,70,Offer A,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,75.35,No
Female,62,No,No,No,No,0,No,0,39,No Offer,Yes,No,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.3,No
Female,32,No,No,No,No,0,No,0,29,No Offer,Yes,Yes,Yes,Cable,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.1,No
Female,38,No,No,Yes,Yes,3,Yes,2,14,Offer D,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,18.8,No
Female,57,No,No,No,No,0,No,0,61,Offer B,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.45,No
Male,28,Yes,No,No,Yes,1,No,0,13,Offer D,Yes,No,Yes,Cable,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,52.1,No
Female,64,No,No,No,No,0,No,0,66,Offer A,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Mailed Check,47.4,No
Female,52,No,No,Yes,No,0,Yes,7,59,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.15,No
Male,19,Yes,No,Yes,Yes,3,Yes,6,62,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,94.95,No
Male,48,No,No,No,Yes,2,No,0,66,Offer A,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.5,No
Female,41,No,No,No,No,0,No,0,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.05,No
Female,21,Yes,No,Yes,Yes,1,Yes,2,51,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,95.15,No
Male,25,Yes,No,No,No,0,No,0,63,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.4,No
Male,31,No,No,No,No,0,No,0,27,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.1,No
Male,59,No,No,Yes,Yes,1,Yes,10,42,Offer B,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.7,No
Female,28,Yes,No,No,No,0,No,0,29,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.35,No
Male,62,No,No,No,No,0,No,0,30,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.7,No
Male,35,No,No,Yes,Yes,3,Yes,9,71,Offer A,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.45,No
Male,63,No,No,Yes,No,0,Yes,6,46,Offer B,No,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,40.4,No
Male,48,No,No,No,No,0,No,0,69,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,No
Female,48,No,No,Yes,No,0,Yes,10,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,100.65,No
Male,26,Yes,No,No,No,0,No,0,28,No Offer,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.0,No
Female,32,No,No,No,No,0,No,0,7,No Offer,Yes,No,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,59.1,No
Female,64,No,No,No,No,0,No,0,22,Offer D,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.8,No
Male,57,No,No,No,No,0,No,0,72,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.3,No
Male,58,No,No,Yes,Yes,3,Yes,6,8,Offer E,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,No
Male,64,No,No,Yes,No,0,Yes,6,52,Offer B,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,81.4,No
Female,21,Yes,No,No,No,0,No,0,68,No Offer,No,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,38.9,No
Female,46,No,No,Yes,No,0,Yes,7,71,No Offer,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,87.95,No
Male,27,Yes,No,No,No,0,No,0,2,Offer E,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,No
Female,54,No,No,No,No,0,No,0,35,No Offer,No,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.15,No
Female,21,Yes,No,Yes,Yes,1,Yes,8,61,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.1,No
Male,62,No,No,No,No,0,No,0,1,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.0,No
Female,29,Yes,No,Yes,Yes,5,Yes,3,53,No Offer,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,60.6,No
Female,37,No,No,Yes,No,0,Yes,4,72,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.65,No
Female,44,No,No,Yes,No,0,Yes,6,24,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.4,No
Male,47,No,No,No,No,0,No,0,8,Offer E,No,No,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,29.35,No
Male,28,Yes,No,No,No,0,No,0,1,Offer E,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.45,No
Female,26,Yes,No,No,No,0,No,0,54,No Offer,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.1,No
Male,23,Yes,No,No,No,0,No,0,41,No Offer,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.25,No
Female,33,No,No,Yes,No,0,No,0,19,Offer D,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.9,No
Female,35,No,No,Yes,Yes,1,Yes,4,72,No Offer,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.65,No
Male,21,Yes,No,No,No,0,No,0,62,No Offer,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,43.7,No
Male,39,No,No,Yes,Yes,1,Yes,2,32,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,18.95,No
Male,31,No,No,No,No,0,No,0,21,Offer D,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,No
Male,28,Yes,No,Yes,Yes,2,Yes,9,62,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.95,No
Female,34,No,No,No,No,0,No,0,2,Offer E,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.5,No
Male,42,No,No,No,Yes,2,No,0,27,No Offer,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.6,No
